,Country_name,datetime,humiditie,pressure,temperature,wind_direction,wind_speed
255,Albuquerque,2017-11-7,40.75,1021.3333333333335,286.5420833333333,221.41666666666663,3.5
256,Charlotte,2017-11-8,94.625,1018.625,283.86239102083334,58.29166666666666,3.583333333333333
257,Dallas,2017-11-9,81.83333333,1025.0833333333333,282.30619555833334,249.70833333333331,1.9583333333333333
258,Houston,2017-2-1,78.625,1016.5833333333335,291.2620833333333,178.58333333333337,3.5416666666666665
259,Jacksonville,2017-2-10,51.58333333,1028.0416666666667,285.59166666666664,270.4166666666667,3.125
260,Las Vegas,2017-2-11,51.04166667,1015.4583333333335,289.5058333333333,198.66666666666663,3.7916666666666665
261,Los Angeles,2017-2-12,75.75,1018.5833333333335,286.8775,120.95833333333331,1.6666666666666667
262,Miami,2017-2-13,68.125,1019.75,294.49004171666667,245.25,2.25
263,Nashville,2017-2-14,54.5,1011.75,278.59471236249993,157.91666666666666,1.0
264,New York,2017-2-15,95.04166667,1011.3333333333335,273.29316666666665,211.16666666666663,2.125
265,Phoenix,2017-2-16,61.41666667,976.7083333333335,285.58799999999997,140.29166666666666,0.9166666666666666
266,Pittsburgh,2017-2-17,66.20833333,983.5416666666665,271.3185833333334,218.70833333333331,1.25
267,Saint Louis,2017-2-18,68.875,1004.875,286.46616666666665,214.125,3.9583333333333335
268,San Antonio,2017-2-19,72.20833333,997.2916666666665,295.7285,155.5,4.5
269,San Diego,2017-2-2,61.125,1020.125,285.41416666666663,191.16666666666663,1.1666666666666667
270,San Francisco,2017-2-20,96.45833333,1016.375,286.3912916666667,198.54166666666663,5.0
271,Seattle,2017-2-21,96.45833333,1011.7083333333335,278.4059451125,154.41666666666666,1.25
272,Albuquerque,2017-2-22,52.625,1020.9166666666665,284.51625,242.58333333333331,3.208333333333333
273,Charlotte,2017-2-23,75.66666667,1013.2916666666665,289.105,74.875,1.0833333333333333
274,Dallas,2017-2-24,53.95833333,1006.0,290.63916666666665,256.6666666666667,5.833333333333332
275,Houston,2017-2-25,48.54166667,1016.6666666666665,288.76166666666666,175.41666666666663,4.208333333333333
276,Jacksonville,2017-2-26,47.29166667,1019.25,290.15375,254.08333333333331,3.0
277,Las Vegas,2017-2-27,52.83333333,1009.2916666666665,283.40875,177.5,5.833333333333332
278,Los Angeles,2017-2-28,64.0,1014.4583333333335,284.77375,160.83333333333334,2.0416666666666665
279,Miami,2017-2-3,73.5,1021.0833333333335,295.7858333333333,89.95833333333331,2.625
280,Nashville,2017-2-4,40.5,1031.0,272.325,117.54166666666669,2.583333333333333
281,New York,2017-2-5,56.95833333,1019.8333333333335,273.0766666666666,238.04166666666663,3.458333333333333
282,Phoenix,2017-2-6,52.5,1014.75,288.68083333333334,145.91666666666666,1.5833333333333333
283,Pittsburgh,2017-2-7,78.95833333,1006.3333333333335,283.6375000000001,191.70833333333331,4.333333333333333
284,Saint Louis,2017-2-8,73.66666667,1010.5833333333335,276.53333333333336,233.33333333333331,4.5
285,San Antonio,2017-2-9,30.04166667,1021.7916666666665,289.9987500000001,69.16666666666667,4.916666666666667
286,San Diego,2017-3-1,65.04166667,1023.1666666666665,285.76208333333335,165.33333333333334,1.9583333333333333
287,San Francisco,2017-3-10,81.875,1020.7083333333335,288.20416666666665,212.83333333333331,5.0
288,Seattle,2017-3-11,88.45833333,1019.5416666666665,279.92833333333334,221.66666666666663,1.9583333333333333
289,Albuquerque,2017-3-12,45.25,1022.4583333333335,284.04124999999993,163.08333333333334,3.583333333333333
290,Charlotte,2017-3-13,76.75,1024.875,275.3191752375001,94.29166666666669,2.083333333333333
291,Dallas,2017-3-14,44.75,1024.2083333333333,282.5158333333333,135.95833333333334,2.6666666666666665
292,Houston,2017-3-15,72.66666667,1025.5,287.06455605,125.375,2.6666666666666665
293,Jacksonville,2017-3-16,32.45833333,1027.4583333333333,280.72291666666666,286.25,4.75
294,Las Vegas,2017-3-17,29.16666667,1018.4166666666665,294.7875,142.79166666666666,1.5416666666666667
295,Los Angeles,2017-3-18,81.625,1017.9166666666665,290.15333333333336,160.41666666666666,1.5
296,Miami,2017-3-19,59.41666667,1021.4166666666665,293.86708333333326,269.375,3.0
297,Nashville,2017-3-2,45.875,1024.3333333333333,281.1754166666666,307.1666666666667,3.7083333333333335
298,New York,2017-3-20,42.91666667,1020.2083333333335,277.2133333333334,304.5416666666667,3.333333333333333
299,Phoenix,2017-3-21,31.95833333,1013.8333333333335,297.88064310833335,219.54166666666663,1.8333333333333333
300,Pittsburgh,2017-3-22,45.58333333,1024.375,275.0824999999999,329.1666666666667,4.916666666666667
301,Saint Louis,2017-3-23,62.16666667,1025.9583333333333,279.56166666666667,102.91666666666669,3.625
302,San Antonio,2017-3-24,67.54166667,1013.6666666666665,295.77416666666664,169.58333333333334,6.541666666666668
303,San Diego,2017-3-25,66.16666667,1021.4166666666665,288.035,218.58333333333331,2.208333333333333
304,San Francisco,2017-3-26,81.625,1017.125,286.26125,208.45833333333331,4.041666666666667
305,Seattle,2017-3-27,88.5,1014.0416666666665,281.3716666666666,162.08333333333334,3.458333333333333
306,Albuquerque,2017-3-28,65.29166667,1003.2083333333335,282.5715,256.25,3.7083333333333335
307,Charlotte,2017-3-29,61.08333333,1016.8333333333335,291.29583333333335,226.79166666666663,1.75
308,Dallas,2017-3-3,37.79166667,1032.2916666666667,285.40916666666664,145.66666666666666,2.4166666666666665
309,Houston,2017-3-30,62.20833333,1010.7916666666665,293.1745833333333,297.1666666666667,3.5
310,Jacksonville,2017-3-31,66.04166667,1010.7916666666665,297.69666666666666,203.70833333333331,5.291666666666667
311,Las Vegas,2017-3-4,32.75,1015.4583333333335,288.3425000000001,127.25,3.0
312,Los Angeles,2017-3-5,77.875,1015.7083333333335,286.53124999999994,150.58333333333334,1.9166666666666667
313,Miami,2017-3-6,50.125,1026.0,294.96708333333333,77.91666666666667,7.083333333333332
314,Nashville,2017-3-7,67.5,1018.5833333333335,289.75083333333333,196.875,6.583333333333332
315,New York,2017-3-8,58.625,1015.25,284.2595833333333,225.83333333333331,4.916666666666667
316,Phoenix,2017-3-9,44.33333333,1017.2083333333335,291.97625,202.54166666666663,1.4583333333333333
317,Pittsburgh,2017-4-1,91.66666667,1013.2083333333335,278.82458333333324,300.8333333333333,4.833333333333333
318,Saint Louis,2017-4-10,55.125,1011.0,294.8858333333333,184.16666666666663,4.791666666666667
319,San Antonio,2017-4-11,85.625,1017.4166666666665,295.6345833333333,111.83333333333331,3.75
320,San Diego,2017-4-12,70.08333333,1017.5833333333335,288.8120833333333,230.45833333333331,2.458333333333333
321,San Francisco,2017-4-13,74.41666667,1019.125,287.66850085833335,222.58333333333331,5.916666666666668
322,Seattle,2017-4-14,82.125,1017.7083333333335,280.55958333333336,180.83333333333331,4.083333333333333
323,Albuquerque,2017-4-15,18.29166667,1016.9166666666665,289.54458333333326,141.625,2.7916666666666665
324,Charlotte,2017-4-16,56.0,1023.875,294.04250000000013,222.5,3.4166666666666665
325,Dallas,2017-4-17,80.25,1016.5,294.2504166666667,142.91666666666666,3.375
326,Houston,2017-4-18,87.04166667,1016.0833333333335,294.0575,139.41666666666666,2.5
327,Jacksonville,2017-4-19,69.5,1022.9166666666665,296.0058333333334,110.45833333333331,3.208333333333333
328,Las Vegas,2017-4-2,36.70833333,1014.9166666666665,291.06041666666664,115.20833333333331,1.6666666666666667
329,Los Angeles,2017-4-20,69.0,1018.4166666666665,291.40083333333325,180.0,2.458333333333333
330,Miami,2017-4-21,55.20833333,1016.9583333333335,297.9183333333333,95.41666666666669,6.0
331,Nashville,2017-4-22,92.58333333,1012.4583333333335,287.6045833333333,135.16666666666666,3.875
332,New York,2017-4-23,53.29166667,1017.9583333333335,284.67541666666665,190.83333333333331,3.1666666666666665
333,Phoenix,2017-4-24,12.66666667,1005.625,300.5229166666666,195.41666666666663,4.541666666666667
334,Pittsburgh,2017-4-25,73.625,1012.5833333333335,286.02624999999995,82.08333333333333,3.25
335,Saint Louis,2017-4-26,66.41666667,999.7916666666665,293.14125,185.41666666666663,3.5416666666666665
336,San Antonio,2017-4-27,43.79166667,1007.3333333333335,293.71333333333337,140.875,3.583333333333333
337,San Diego,2017-4-28,74.04166667,1008.875,290.91541666666666,192.08333333333331,3.0
338,San Francisco,2017-4-29,54.25,1015.6666666666665,292.6995833333333,282.4583333333333,4.791666666666667
339,Seattle,2017-4-3,74.5,1025.0833333333333,280.25125,140.16666666666666,1.7083333333333333
340,Albuquerque,2017-4-30,69.66666667,1017.6666666666665,279.17791666666665,211.41666666666663,4.291666666666667
341,Charlotte,2017-4-4,71.875,1007.9583333333335,292.26416666666665,206.25,3.583333333333333
342,Dallas,2017-4-5,48.95833333,1012.2916666666665,290.07041666666663,302.5,6.75
343,Houston,2017-4-6,47.20833333,1021.7916666666665,290.5918134875,302.625,2.208333333333333
344,Jacksonville,2017-4-7,35.58333333,1016.7916666666665,290.1370833333333,285.4166666666667,5.208333333333333
345,Las Vegas,2017-4-8,16.91666667,1011.125,294.09541666666667,207.5,6.583333333333332
346,Los Angeles,2017-4-9,58.54166667,1016.9583333333335,287.64958333333334,179.125,2.75
347,Miami,2017-5-1,71.41666667,1018.25,300.25125,121.66666666666669,6.625
348,Nashville,2017-5-10,66.625,1016.6666666666665,295.8024999999999,178.125,2.208333333333333
349,New York,2017-5-11,55.33333333,1016.3333333333335,284.7079166666667,142.91666666666666,2.208333333333333
350,Phoenix,2017-5-12,28.125,1012.4166666666665,300.50999999999993,218.41666666666663,2.5
351,Pittsburgh,2017-5-13,70.54166667,1011.2083333333335,285.53375,120.54166666666669,2.5416666666666665
352,Saint Louis,2017-5-14,64.83333333,1014.2083333333335,293.64833333333326,198.29166666666663,2.333333333333333
353,San Antonio,2017-5-15,64.375,1012.875,298.41166666666663,138.66666666666666,4.708333333333333
354,San Diego,2017-5-16,60.375,1017.1666666666665,288.2275,257.9166666666667,3.75
355,San Francisco,2017-5-17,74.08333333,1014.1666666666665,288.82291666666674,209.70833333333331,5.541666666666668
356,Seattle,2017-5-18,74.83333333,1021.9583333333335,285.00083333333333,163.125,1.375
357,Albuquerque,2017-5-19,36.75,1015.0416666666665,283.82666666666665,293.4583333333333,5.5
358,Charlotte,2017-5-2,59.5,1011.9583333333335,291.82666666666665,239.58333333333331,3.0416666666666665
359,Dallas,2017-5-20,72.54166667,1010.9583333333335,296.57458333333335,234.70833333333331,5.041666666666667
360,Houston,2017-5-21,79.91666667,1015.2083333333335,299.16416666666663,117.66666666666669,2.5416666666666665
361,Jacksonville,2017-5-22,85.45833333,1017.4166666666665,298.7999999999999,146.25,2.9166666666666665
362,Las Vegas,2017-5-23,17.29166667,1015.25,301.7716666666668,137.66666666666666,1.375
363,Los Angeles,2017-5-24,78.33333333,1012.4166666666665,292.72125,170.79166666666666,2.708333333333333
364,Miami,2017-5-25,79.875,1011.7916666666665,299.73833333333334,218.75,4.5
365,Nashville,2017-5-26,68.5,1011.9583333333335,292.7091666666667,199.5,3.25
366,New York,2017-5-27,65.5,1010.875,291.81375,245.16666666666663,2.1666666666666665
367,Phoenix,2017-5-28,15.36363636,1011.9166666666665,301.83666666666664,238.0,2.125
368,Pittsburgh,2017-5-29,70.95833333,1010.8333333333335,293.33208333333334,242.83333333333331,3.2916666666666665
369,Saint Louis,2017-5-3,75.79166667,1018.0,284.85458333333327,85.58333333333333,3.2916666666666665
370,San Antonio,2017-5-30,68.375,1016.9583333333335,298.3875000000001,112.29166666666669,2.583333333333333
371,San Diego,2017-5-31,70.83333333,1012.9583333333335,290.23583333333335,198.75,1.5
372,San Francisco,2017-5-4,81.66666667,1010.125,292.75708333333336,205.83333333333331,4.0
373,Seattle,2017-5-5,90.83333333,1009.5,287.62041666666664,185.5,3.4166666666666665
374,Albuquerque,2017-5-6,23.95833333,1016.3333333333335,294.4341666666666,142.75,3.2916666666666665
375,Charlotte,2017-5-7,56.75,1011.0416666666665,285.55958333333325,282.0416666666667,3.25
376,Dallas,2017-5-8,55.20833333,1015.5416666666665,296.06166666666667,149.79166666666666,3.9583333333333335
377,Houston,2017-5-9,71.91666667,1016.4583333333335,296.5045833333333,130.41666666666666,3.583333333333333
378,Jacksonville,2017-6-1,83.58333333,1018.4166666666665,298.3104166666667,155.16666666666666,1.8333333333333333
379,Las Vegas,2017-6-10,19.29166667,1005.2916666666665,301.9175,208.16666666666663,6.708333333333332
380,Los Angeles,2017-6-11,70.79166667,1011.875,291.08249999999987,161.375,2.2916666666666665
381,Miami,2017-6-12,77.25,1018.4583333333335,301.58125,86.25,4.208333333333333
382,Nashville,2017-6-13,70.375,1017.2916666666665,300.6175,182.95833333333331,2.333333333333333
383,New York,2017-6-14,58.91666667,1013.9583333333335,298.7129166666667,113.41666666666669,3.1666666666666665
384,Phoenix,2017-6-15,8.277777777999999,1009.8333333333335,303.52833333333336,184.79166666666663,1.9583333333333333
385,Pittsburgh,2017-6-16,84.91666667,1012.0833333333335,295.42375,189.04166666666663,2.0
386,Saint Louis,2017-6-17,70.83333333,1006.4583333333335,298.835,190.04166666666663,3.2916666666666665
387,San Antonio,2017-6-18,63.54166667,1007.4166666666665,303.64416666666665,146.25,5.0
388,San Diego,2017-6-19,72.95833333,1010.2083333333335,293.75916666666666,280.4166666666667,2.1666666666666665
389,San Francisco,2017-6-2,78.08333333,1014.0416666666665,291.77499999999986,150.20833333333334,2.875
390,Seattle,2017-6-20,82.875,1017.875,291.86875,162.04166666666666,1.7916666666666667
391,Albuquerque,2017-6-21,25.625,1005.625,302.77616666666665,182.16666666666663,2.75
392,Charlotte,2017-6-22,88.04166667,1019.5833333333335,296.22833333333335,223.70833333333331,2.0416666666666665
393,Dallas,2017-6-23,67.375,1007.25,302.33416666666665,164.375,2.083333333333333
394,Houston,2017-6-24,82.66666667,1015.0833333333335,300.18416666666667,214.83333333333331,2.6666666666666665
395,Jacksonville,2017-6-25,74.75,1018.125,301.88083333333327,201.875,3.375
396,Las Vegas,2017-6-26,8.214285713999999,1011.9166666666665,310.06328653333327,189.91666666666663,4.875
397,Los Angeles,2017-6-27,55.20833333,1012.2083333333335,298.3316038291667,174.58333333333337,2.0
398,Miami,2017-6-28,75.375,1016.25,301.52041666666656,139.79166666666666,1.5416666666666667
399,Nashville,2017-6-29,65.375,1017.1666666666665,298.42052955,179.58333333333337,3.1666666666666665
400,New York,2017-6-3,47.54166667,1014.875,290.1375,298.5833333333333,3.8333333333333335
401,Phoenix,2017-6-30,14.79166667,1009.0416666666665,307.04166666666663,186.66666666666663,2.1666666666666665
402,Pittsburgh,2017-6-4,64.33333333,1014.6666666666665,292.46124999999995,197.95833333333331,2.625
403,Saint Louis,2017-6-5,81.66666667,1009.2916666666665,297.15208333333334,230.83333333333331,1.5833333333333333
404,San Antonio,2017-6-6,67.54166667,1009.75,299.13458333333335,198.54166666666663,3.7916666666666665
405,San Diego,2017-6-7,74.75,1014.875,290.61041666666665,205.91666666666663,1.25
406,San Francisco,2017-6-8,74.95833333,1013.1666666666665,290.2245833333333,251.625,2.458333333333333
407,Seattle,2017-6-9,68.33333333,1012.75,285.9575,188.33333333333331,2.958333333333333
408,Albuquerque,2017-7-1,38.91666667,1021.1666666666665,298.2341666666667,113.875,5.916666666666668
409,Charlotte,2017-7-10,73.66666667,1018.625,298.17171060833334,130.625,1.125
410,Dallas,2017-7-11,63.0,1014.7916666666665,302.36041666666665,172.08333333333337,4.25
411,Houston,2017-7-12,73.25,1016.4166666666665,301.17041666666665,157.54166666666666,2.125
412,Jacksonville,2017-7-13,82.45833333,1020.75,301.63625,87.04166666666669,2.458333333333333
413,Las Vegas,2017-7-14,16.25,1013.9166666666665,308.21416666666664,192.29166666666663,2.333333333333333
414,Los Angeles,2017-7-15,77.625,1014.4583333333335,297.3675,203.58333333333331,2.375
415,Miami,2017-7-16,73.45833333,1015.4583333333335,301.76916666666665,68.625,2.583333333333333
416,Nashville,2017-7-17,68.08333333,1015.375,298.7662499999999,263.4583333333333,1.5833333333333333
417,New York,2017-7-18,71.75,1019.0833333333335,298.78208333333333,171.0,1.7916666666666667
418,Phoenix,2017-7-19,53.54166667,1013.5,304.59583333333336,120.875,2.7916666666666665
419,Pittsburgh,2017-7-2,65.04166667,1017.4583333333335,296.86678128333324,236.625,3.2916666666666665
420,Saint Louis,2017-7-20,68.95833333,1017.9583333333335,303.4270833333333,201.66666666666663,2.583333333333333
421,San Antonio,2017-7-21,55.41666667,1015.625,304.28416666666647,135.33333333333334,3.9166666666666665
422,San Diego,2017-7-22,75.41666667,1013.4583333333335,295.25999999999993,236.0,2.2916666666666665
423,San Francisco,2017-7-23,66.375,1010.25,295.23791666666665,171.79166666666666,2.4166666666666665
424,Seattle,2017-7-24,65.04166667,1016.75,292.01458333333335,152.33333333333334,2.208333333333333
425,Albuquerque,2017-7-25,47.79166667,1022.0416666666665,298.1479166666667,165.125,3.083333333333333
426,Charlotte,2017-7-26,74.125,1020.7916666666665,299.17333333333335,103.83333333333331,2.5
427,Dallas,2017-7-27,50.25,1015.375,304.5466666666667,201.375,3.8333333333333335
428,Houston,2017-7-28,63.79166667,1013.625,303.5879166666666,208.75,2.25
429,Jacksonville,2017-7-29,78.79166667,1010.3333333333335,302.22583333333336,233.20833333333331,3.0416666666666665
430,Las Vegas,2017-7-3,13.42857143,1015.0833333333335,305.75499999999994,151.625,3.458333333333333
431,Los Angeles,2017-7-30,73.16666667,1016.75,296.3229166666667,181.5,1.8333333333333333
432,Miami,2017-7-31,84.75,1014.9583333333335,299.34291666666667,210.16666666666663,3.083333333333333
433,Nashville,2017-7-4,84.70833333,1016.75,297.1904166666667,188.875,3.083333333333333
434,New York,2017-7-5,50.54166667,1021.0,297.13375,110.625,2.958333333333333
435,Phoenix,2017-7-6,21.33333333,1012.1666666666665,309.94666666666666,235.04166666666663,2.708333333333333
436,Pittsburgh,2017-7-7,84.125,1013.0833333333335,294.43833333333333,230.29166666666663,2.6666666666666665
437,Saint Louis,2017-7-8,61.54166667,1016.5416666666665,299.6525000000001,322.4166666666667,2.458333333333333
438,San Antonio,2017-7-9,54.29166667,1018.2916666666665,302.86124999999987,185.66666666666663,3.125
439,San Diego,2017-8-1,74.79166667,1012.375,295.9408333333334,249.75,2.2916666666666665
440,San Francisco,2017-8-10,86.16666667,1014.625,291.07541666666657,271.4166666666667,3.8333333333333335
441,Seattle,2017-8-11,71.125,1013.3333333333335,293.9641666666667,213.33333333333331,1.7083333333333333
442,Albuquerque,2017-8-12,79.79166667,1023.5,293.18458333333325,128.375,1.9583333333333333
443,Charlotte,2017-8-13,85.125,1014.5416666666665,298.83458333333334,173.08333333333337,1.3333333333333333
444,Dallas,2017-8-14,73.41666667,1010.75,301.11708333333337,160.29166666666666,3.2916666666666665
445,Houston,2017-8-15,63.66666667,1011.5416666666665,303.2679166666667,183.83333333333331,3.583333333333333
446,Jacksonville,2017-8-16,74.41666667,1018.625,302.32775,249.70833333333331,2.625
447,Las Vegas,2017-8-17,19.58333333,1014.5416666666665,303.46958333333333,169.0,1.125
448,Los Angeles,2017-8-18,72.79166667,1015.375,295.20375000000007,174.08333333333337,1.5
449,Miami,2017-8-19,67.875,1015.4583333333335,303.1995833333333,136.70833333333334,2.75
450,Nashville,2017-8-2,73.95833333,1017.875,298.10166666666663,154.45833333333334,1.7916666666666667
451,New York,2017-8-20,60.70833333,1015.9583333333335,297.5666666666665,234.5,2.75
452,Phoenix,2017-8-21,29.16666667,1011.9166666666665,305.8933333333334,149.08333333333334,1.9583333333333333
453,Pittsburgh,2017-8-22,81.875,1015.7916666666665,297.03541666666666,202.08333333333331,3.5
454,Saint Louis,2017-8-23,70.33333333,1018.5416666666665,294.28125000000006,287.5833333333333,2.9166666666666665
455,San Antonio,2017-8-24,67.58333333,1012.125,301.37208333333325,127.83333333333331,2.5416666666666665
456,San Diego,2017-8-25,74.54166667,1010.0833333333335,293.36958333333337,198.54166666666663,1.625
457,San Francisco,2017-8-26,76.375,1012.0833333333335,292.61000000000007,172.66666666666663,1.625
458,Seattle,2017-8-27,54.875,1019.125,293.7800000000001,167.875,3.083333333333333
459,Albuquerque,2017-8-28,41.375,1025.0,295.3875,161.58333333333334,3.458333333333333
460,Charlotte,2017-8-29,80.625,1016.25,293.4608333333333,43.75,4.625
461,Dallas,2017-8-3,77.25,1017.0833333333335,299.25891666666666,140.875,1.4166666666666667
462,Houston,2017-8-30,69.5,1006.75,298.29833333333335,321.25,7.583333333333332
463,Jacksonville,2017-8-31,80.29166667,1017.2083333333335,300.8095833333333,146.125,2.375
464,Las Vegas,2017-8-4,42.33333333,1015.0833333333335,303.9741666666667,199.91666666666663,3.5416666666666665
465,Los Angeles,2017-8-5,70.04166667,1013.25,297.37833333333333,117.875,1.3333333333333333
466,Miami,2017-8-6,67.20833333,1017.875,303.4766666666667,106.66666666666669,4.625
467,Nashville,2017-8-7,89.91666667,1013.5833333333335,296.9345833333333,234.54166666666663,2.75
468,New York,2017-8-8,80.45833333,1014.5416666666665,294.12083333333334,112.5,2.833333333333333
469,Phoenix,2017-8-9,21.16666667,1010.0833333333335,307.84916666666663,177.25,1.8333333333333333
470,Pittsburgh,2017-9-1,66.5,1020.5833333333335,287.0291666666667,79.16666666666667,2.625
471,Saint Louis,2017-9-10,59.41666667,1026.0,293.16291666666666,94.45833333333331,3.208333333333333
472,San Antonio,2017-9-11,50.375,1018.5416666666665,296.32416666666666,102.875,2.7916666666666665
473,San Diego,2017-9-12,75.95833333,1013.375,296.6033333333333,275.5,2.25
474,San Francisco,2017-9-13,78.41666667,1011.625,293.67833333333334,239.45833333333331,3.75
475,Seattle,2017-9-14,64.54166667,1013.7916666666665,288.725,175.04166666666663,1.5833333333333333
476,Albuquerque,2017-9-15,52.04166667,1016.7916666666665,293.0745833333333,189.70833333333331,2.125
477,Charlotte,2017-9-16,73.20833333,1020.25,295.65291666666667,166.5,1.75
478,Dallas,2017-9-17,58.5,1015.4583333333335,301.5495833333334,151.66666666666666,3.9583333333333335
479,Houston,2017-9-18,77.25,1015.375,301.04791666666665,148.375,2.375
480,Jacksonville,2017-9-19,76.58333333,1014.9166666666665,298.39416666666665,150.70833333333334,1.125
481,Las Vegas,2017-9-2,14.625,1012.7083333333335,306.68875,201.125,2.1666666666666665
482,Los Angeles,2017-9-20,70.41666667,1011.8333333333335,293.73791666666665,136.91666666666666,1.5
483,Miami,2017-9-21,80.54166667,1013.9583333333335,301.06808072916664,165.29166666666666,2.1666666666666665
484,Nashville,2017-9-22,80.08333333,1017.0,297.91333333333336,84.41666666666667,1.125
485,New York,2017-9-23,45.54166667,1017.0833333333335,297.45375,43.45833333333334,2.583333333333333
486,Phoenix,2017-9-24,19.875,1008.4583333333335,295.58416666666665,255.83333333333331,2.6666666666666665
487,Pittsburgh,2017-9-25,61.0,1018.9166666666665,296.46208333333334,109.75,1.3333333333333333
488,Saint Louis,2017-9-26,60.04166667,1014.6666666666665,298.4566666666667,182.95833333333331,2.333333333333333
489,San Antonio,2017-9-27,92.29166667,1012.875,297.1125,92.91666666666669,2.625
490,San Diego,2017-9-28,75.45833333,1012.625,293.75245367083335,223.66666666666663,2.208333333333333
491,San Francisco,2017-9-29,82.125,1015.0,291.20583333333326,321.9583333333333,3.7916666666666665
492,Seattle,2017-9-3,65.58333333,1015.25,296.19625,163.08333333333334,2.458333333333333
493,Albuquerque,2017-9-30,79.625,1023.0416666666665,287.83,130.33333333333334,3.2916666666666665
494,Charlotte,2017-9-4,70.54166667,1018.875,294.4995833333333,178.5,1.375
495,Dallas,2017-9-5,52.875,1015.5,300.8245833333333,221.70833333333331,3.625
496,Houston,2017-9-6,69.70833333,1016.0416666666665,298.9125,129.75,4.0
497,Jacksonville,2017-9-7,81.83333333,1015.6666666666665,297.7633333333334,180.625,2.875
498,Las Vegas,2017-9-8,41.16666667,1013.0416666666665,300.4316666666667,156.375,3.6666666666666665
499,Los Angeles,2017-9-9,69.16666667,1013.3333333333335,295.47041666666667,160.0,1.1666666666666667
